participant_id,Condition,Illusion_Type,Block,Trial,Stimulus,ISI,FixationCross_Left,FixationCross_Top,Answer,Error,Illusion_Strength,Illusion_Difference,Illusion_Effect,Illusion_Side
sub-001,Materials/Mindfulness.mp3,VerticalHorizontal,1,79.0,VerticalHorizontal_13.5000_-0.0581,721.0,8.0,15.0,right,1,13.5,0.0581,Incongruent,-1.0
sub-001,Materials/Mindfulness.mp3,VerticalHorizontal,1,80.0,VerticalHorizontal_-4.5000_-0.0581,731.0,30.0,11.0,right,1,-4.5,0.0581,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,1.0,Ebbinghaus_-1.0000_1.40000,546.0,-40.0,-22.0,left,1,-1.0,1.4,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,2.0,Ebbinghaus_1.00000_1.40000,687.0,-5.0,3.0,left,1,1.0,1.4,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,3.0,Ebbinghaus_-0.1500_1.40000,765.0,-18.0,-4.0,left,1,-0.15,1.4,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,4.0,Ebbinghaus_-1.0000_-1.4000,760.0,-38.0,-9.0,right,1,-1.0,1.4,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,5.0,Ebbinghaus_0.15000_1.40000,890.0,19.0,-13.0,left,1,0.15,1.4,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,6.0,Ebbinghaus_-0.1500_-1.4000,533.0,33.0,-5.0,right,1,-0.15,1.4,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,7.0,Ebbinghaus_0.15000_-1.4000,924.0,6.0,21.0,right,1,0.15,1.4,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,8.0,Ebbinghaus_1.00000_-1.4000,683.0,17.0,1.0,right,1,1.0,1.4,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,9.0,MullerLyer_3.00000_-0.7000,831.0,-3.0,7.0,down,1,3.0,0.7,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,10.0,MullerLyer_-23.000_0.70000,658.0,-20.0,34.0,up,1,-23.0,0.7,Congruent,1.0
sub-002,Baseline,MullerLyer,1,11.0,MullerLyer_-3.0000_-0.7000,817.0,22.0,24.0,down,1,-3.0,0.7,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,12.0,MullerLyer_-3.0000_0.70000,509.0,5.0,-2.0,up,1,-3.0,0.7,Congruent,1.0
sub-002,Baseline,MullerLyer,1,13.0,MullerLyer_23.0000_0.70000,810.0,-8.0,-44.0,up,1,23.0,0.7,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,14.0,MullerLyer_-23.000_-0.7000,651.0,-33.0,27.0,down,1,-23.0,0.7,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,15.0,MullerLyer_23.0000_-0.7000,705.0,1.0,21.0,down,1,23.0,0.7,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,16.0,MullerLyer_3.00000_0.70000,860.0,-13.0,5.0,up,1,3.0,0.7,Incongruent,1.0
sub-002,Baseline,VerticalHorizontal,1,17.0,VerticalHorizontal_4.50000_-0.9000,569.0,0.0,15.0,right,1,4.5,0.9,Incongruent,-1.0
sub-002,Baseline,VerticalHorizontal,1,18.0,VerticalHorizontal_-4.5000_-0.9000,981.0,31.0,12.0,right,1,-4.5,0.9,Congruent,-1.0
sub-002,Baseline,VerticalHorizontal,1,19.0,VerticalHorizontal_33.0000_0.90000,708.0,24.0,-12.0,left,1,33.0,0.9,Incongruent,1.0
sub-002,Baseline,VerticalHorizontal,1,20.0,VerticalHorizontal_33.0000_-0.9000,651.0,3.0,-10.0,right,1,33.0,0.9,Incongruent,-1.0
sub-002,Baseline,VerticalHorizontal,1,21.0,VerticalHorizontal_-33.000_0.90000,793.0,37.0,2.0,left,1,-33.0,0.9,Congruent,1.0
sub-002,Baseline,VerticalHorizontal,1,22.0,VerticalHorizontal_-33.000_-0.9000,560.0,4.0,7.0,right,1,-33.0,0.9,Congruent,-1.0
sub-002,Baseline,VerticalHorizontal,1,23.0,VerticalHorizontal_4.50000_0.90000,845.0,25.0,-23.0,left,1,4.5,0.9,Incongruent,1.0
sub-002,Baseline,VerticalHorizontal,1,24.0,VerticalHorizontal_-4.5000_0.90000,776.0,-10.0,5.0,right,0,-4.5,0.9,Congruent,1.0
sub-002,Baseline,MullerLyer,1,25.0,MullerLyer_9.00000_0.08716,580.0,-24.0,2.0,down,0,9.0,0.08716,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,26.0,MullerLyer_27.0000_0.45000,785.0,-3.0,-13.0,up,1,27.0,0.45,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,27.0,MullerLyer_15.0000_0.08716,942.0,28.0,-20.0,down,0,15.0,0.08716,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,28.0,MullerLyer_-3.0000_-0.30447,800.0,-11.0,41.0,down,1,-3.0,0.30447,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,29.0,MullerLyer_15.0000_-0.30447,849.0,-4.0,12.0,down,1,15.0,0.30447,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,30.0,MullerLyer_-27.000_0.08716,737.0,-1.0,2.0,up,1,-27.0,0.08716,Congruent,1.0
sub-002,Baseline,MullerLyer,1,31.0,MullerLyer_-27.000_0.45000,682.0,23.0,13.0,up,1,-27.0,0.45,Congruent,1.0
sub-002,Baseline,MullerLyer,1,32.0,MullerLyer_27.0000_0.08716,585.0,19.0,27.0,down,0,27.0,0.08716,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,33.0,MullerLyer_3.00000_-0.30447,521.0,-17.0,20.0,down,1,3.0,0.30447,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,34.0,MullerLyer_9.00000_0.18509,714.0,13.0,9.0,up,1,9.0,0.18509,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,35.0,MullerLyer_-3.0000_-0.4500,592.0,-1.0,5.0,down,1,-3.0,0.45,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,36.0,MullerLyer_21.0000_-0.18509,853.0,-36.0,-17.0,up,0,21.0,0.18509,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,37.0,MullerLyer_15.0000_0.45000,766.0,-20.0,-17.0,up,1,15.0,0.45,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,38.0,MullerLyer_-15.000_-0.30447,778.0,-25.0,9.0,down,1,-15.0,0.30447,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,39.0,MullerLyer_27.0000_-0.30447,586.0,-10.0,-2.0,down,1,27.0,0.30447,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,40.0,MullerLyer_3.00000_-0.4500,969.0,10.0,-17.0,down,1,3.0,0.45,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,41.0,MullerLyer_21.0000_0.30447,714.0,-16.0,6.0,up,1,21.0,0.30447,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,42.0,MullerLyer_9.00000_-0.4500,512.0,-32.0,-23.0,down,1,9.0,0.45,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,43.0,MullerLyer_-9.0000_0.08716,540.0,15.0,-20.0,up,1,-9.0,0.08716,Congruent,1.0
sub-002,Baseline,MullerLyer,1,44.0,MullerLyer_-3.0000_-0.18509,655.0,-29.0,7.0,down,1,-3.0,0.18509,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,45.0,MullerLyer_3.00000_-0.08716,551.0,-37.0,25.0,down,1,3.0,0.08716,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,46.0,MullerLyer_-21.000_-0.08716,509.0,20.0,6.0,down,1,-21.0,0.08716,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,47.0,MullerLyer_21.0000_-0.4500,768.0,-2.0,-22.0,down,1,21.0,0.45,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,48.0,MullerLyer_27.0000_-0.08716,697.0,-19.0,13.0,up,0,27.0,0.08716,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,49.0,MullerLyer_-9.0000_-0.18509,918.0,-36.0,-13.0,down,1,-9.0,0.18509,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,50.0,MullerLyer_-15.000_-0.4500,702.0,35.0,0.0,down,1,-15.0,0.45,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,51.0,MullerLyer_21.0000_-0.08716,695.0,-33.0,-8.0,up,0,21.0,0.08716,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,52.0,MullerLyer_21.0000_0.45000,598.0,23.0,1.0,up,1,21.0,0.45,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,53.0,MullerLyer_-27.000_0.30447,506.0,3.0,-5.0,up,1,-27.0,0.30447,Congruent,1.0
sub-002,Baseline,MullerLyer,1,54.0,MullerLyer_9.00000_0.45000,515.0,43.0,-16.0,up,1,9.0,0.45,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,55.0,MullerLyer_-21.000_0.30447,735.0,-28.0,-3.0,up,1,-21.0,0.30447,Congruent,1.0
sub-002,Baseline,MullerLyer,1,56.0,MullerLyer_-3.0000_0.18509,599.0,-16.0,21.0,up,1,-3.0,0.18509,Congruent,1.0
sub-002,Baseline,MullerLyer,1,57.0,MullerLyer_27.0000_-0.18509,907.0,-9.0,25.0,up,0,27.0,0.18509,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,58.0,MullerLyer_9.00000_-0.08716,775.0,22.0,6.0,up,0,9.0,0.08716,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,59.0,MullerLyer_-27.000_-0.4500,721.0,3.0,21.0,down,1,-27.0,0.45,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,60.0,MullerLyer_-15.000_0.45000,832.0,-26.0,-9.0,up,1,-15.0,0.45,Congruent,1.0
sub-002,Baseline,MullerLyer,1,61.0,MullerLyer_-21.000_0.08716,588.0,19.0,10.0,up,1,-21.0,0.08716,Congruent,1.0
sub-002,Baseline,MullerLyer,1,62.0,MullerLyer_-3.0000_0.30447,845.0,13.0,43.0,up,1,-3.0,0.30447,Congruent,1.0
sub-002,Baseline,MullerLyer,1,63.0,MullerLyer_-9.0000_0.18509,506.0,2.0,-5.0,up,1,-9.0,0.18509,Congruent,1.0
sub-002,Baseline,MullerLyer,1,64.0,MullerLyer_-15.000_-0.08716,879.0,-4.0,21.0,down,1,-15.0,0.08716,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,65.0,MullerLyer_27.0000_0.18509,892.0,20.0,-19.0,down,0,27.0,0.18509,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,66.0,MullerLyer_-3.0000_0.08716,660.0,-10.0,-4.0,up,1,-3.0,0.08716,Congruent,1.0
sub-002,Baseline,MullerLyer,1,67.0,MullerLyer_-21.000_-0.18509,741.0,26.0,-16.0,down,1,-21.0,0.18509,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,68.0,MullerLyer_27.0000_0.30447,559.0,-18.0,24.0,up,1,27.0,0.30447,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,69.0,MullerLyer_15.0000_0.18509,894.0,16.0,2.0,up,1,15.0,0.18509,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,70.0,MullerLyer_3.00000_0.18509,871.0,-29.0,-29.0,up,1,3.0,0.18509,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,71.0,MullerLyer_9.00000_-0.30447,502.0,-22.0,4.0,down,1,9.0,0.30447,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,72.0,MullerLyer_-21.000_-0.30447,649.0,0.0,0.0,down,1,-21.0,0.30447,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,73.0,MullerLyer_-15.000_0.30447,975.0,5.0,1.0,up,1,-15.0,0.30447,Congruent,1.0
sub-002,Baseline,MullerLyer,1,74.0,MullerLyer_21.0000_0.08716,823.0,31.0,9.0,down,0,21.0,0.08716,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,75.0,MullerLyer_-27.000_-0.30447,917.0,-27.0,15.0,down,1,-27.0,0.30447,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,76.0,MullerLyer_27.0000_-0.4500,528.0,-16.0,35.0,down,1,27.0,0.45,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,77.0,MullerLyer_9.00000_-0.18509,959.0,-35.0,30.0,down,1,9.0,0.18509,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,78.0,MullerLyer_-27.000_-0.18509,822.0,-2.0,-12.0,down,1,-27.0,0.18509,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,79.0,MullerLyer_-3.0000_0.45000,840.0,6.0,-1.0,up,1,-3.0,0.45,Congruent,1.0
sub-002,Baseline,MullerLyer,1,80.0,MullerLyer_-9.0000_-0.08716,851.0,-4.0,29.0,down,1,-9.0,0.08716,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,81.0,MullerLyer_3.00000_-0.18509,555.0,12.0,-28.0,down,1,3.0,0.18509,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,82.0,MullerLyer_3.00000_0.08716,694.0,-26.0,-9.0,up,1,3.0,0.08716,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,83.0,MullerLyer_-27.000_0.18509,909.0,2.0,-4.0,up,1,-27.0,0.18509,Congruent,1.0
sub-002,Baseline,MullerLyer,1,84.0,MullerLyer_15.0000_-0.4500,778.0,-11.0,15.0,down,1,15.0,0.45,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,85.0,MullerLyer_-21.000_0.45000,510.0,-18.0,36.0,up,1,-21.0,0.45,Congruent,1.0
sub-002,Baseline,MullerLyer,1,86.0,MullerLyer_-9.0000_0.45000,639.0,34.0,20.0,up,1,-9.0,0.45,Congruent,1.0
sub-002,Baseline,MullerLyer,1,87.0,MullerLyer_-21.000_-0.4500,875.0,-10.0,-1.0,down,1,-21.0,0.45,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,88.0,MullerLyer_-9.0000_0.30447,646.0,-4.0,-42.0,up,1,-9.0,0.30447,Congruent,1.0
sub-002,Baseline,MullerLyer,1,89.0,MullerLyer_-27.000_-0.08716,503.0,-4.0,10.0,down,1,-27.0,0.08716,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,90.0,MullerLyer_-9.0000_-0.4500,785.0,-15.0,-20.0,down,1,-9.0,0.45,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,91.0,MullerLyer_9.00000_0.30447,953.0,42.0,8.0,up,1,9.0,0.30447,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,92.0,MullerLyer_-15.000_-0.18509,833.0,-28.0,-1.0,down,1,-15.0,0.18509,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,93.0,MullerLyer_-9.0000_-0.30447,882.0,6.0,20.0,down,1,-9.0,0.30447,Congruent,-1.0
sub-002,Baseline,MullerLyer,1,94.0,MullerLyer_-21.000_0.18509,969.0,-10.0,0.0,up,1,-21.0,0.18509,Congruent,1.0
sub-002,Baseline,MullerLyer,1,95.0,MullerLyer_3.00000_0.30447,515.0,-12.0,-14.0,up,1,3.0,0.30447,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,96.0,MullerLyer_3.00000_0.45000,728.0,-38.0,-2.0,up,1,3.0,0.45,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,97.0,MullerLyer_-15.000_0.18509,646.0,18.0,-32.0,up,1,-15.0,0.18509,Congruent,1.0
sub-002,Baseline,MullerLyer,1,98.0,MullerLyer_15.0000_-0.18509,962.0,8.0,-11.0,up,0,15.0,0.18509,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,99.0,MullerLyer_21.0000_-0.30447,906.0,-24.0,8.0,down,1,21.0,0.30447,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,100.0,MullerLyer_21.0000_0.18509,828.0,-23.0,16.0,up,1,21.0,0.18509,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,101.0,MullerLyer_15.0000_-0.08716,896.0,-17.0,-28.0,up,0,15.0,0.08716,Incongruent,-1.0
sub-002,Baseline,MullerLyer,1,102.0,MullerLyer_-15.000_0.08716,998.0,9.0,12.0,up,1,-15.0,0.08716,Congruent,1.0
sub-002,Baseline,MullerLyer,1,103.0,MullerLyer_15.0000_0.30447,981.0,14.0,-47.0,up,1,15.0,0.30447,Incongruent,1.0
sub-002,Baseline,MullerLyer,1,104.0,MullerLyer_-3.0000_-0.08716,583.0,4.0,-18.0,down,1,-3.0,0.08716,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,1.0,Ebbinghaus_-0.7500_-0.09684,841.0,-5.0,4.0,right,1,-0.75,0.09684,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,2.0,Ebbinghaus_0.75000_0.33830,699.0,-10.0,4.0,left,1,0.75,0.3383,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,3.0,Ebbinghaus_1.35000_-0.5000,569.0,-1.0,3.0,right,1,1.35,0.5,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,4.0,Ebbinghaus_1.05000_-0.5000,831.0,-10.0,-8.0,right,1,1.05,0.5,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,5.0,Ebbinghaus_-0.4500_0.20566,803.0,-8.0,-4.0,left,1,-0.45,0.20566,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,6.0,Ebbinghaus_-0.7500_-0.5000,679.0,1.0,-18.0,right,1,-0.75,0.5,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,7.0,Ebbinghaus_0.75000_-0.09684,582.0,5.0,-35.0,left,0,0.75,0.09684,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,8.0,Ebbinghaus_0.45000_-0.3383,853.0,13.0,34.0,right,1,0.45,0.3383,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,9.0,Ebbinghaus_0.75000_-0.20566,718.0,11.0,11.0,right,1,0.75,0.20566,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,10.0,Ebbinghaus_1.35000_0.20566,848.0,-23.0,-26.0,right,0,1.35,0.20566,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,11.0,Ebbinghaus_-0.4500_-0.3383,620.0,2.0,-12.0,right,1,-0.45,0.3383,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,12.0,Ebbinghaus_0.45000_-0.5000,925.0,-15.0,-38.0,right,1,0.45,0.5,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,13.0,Ebbinghaus_-0.7500_0.20566,514.0,19.0,-20.0,left,1,-0.75,0.20566,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,14.0,Ebbinghaus_0.75000_-0.5000,683.0,4.0,46.0,right,1,0.75,0.5,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,15.0,Ebbinghaus_1.05000_-0.20566,632.0,7.0,-9.0,left,0,1.05,0.20566,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,16.0,Ebbinghaus_0.75000_0.20566,954.0,9.0,-3.0,left,1,0.75,0.20566,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,17.0,Ebbinghaus_-1.0500_0.50000,965.0,30.0,-8.0,left,1,-1.05,0.5,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,18.0,Ebbinghaus_1.35000_-0.3383,932.0,6.0,39.0,right,1,1.35,0.3383,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,19.0,Ebbinghaus_0.75000_-0.3383,572.0,-1.0,3.0,right,1,0.75,0.3383,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,20.0,Ebbinghaus_-0.1500_-0.20566,821.0,-43.0,24.0,right,1,-0.15,0.20566,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,21.0,Ebbinghaus_-1.0500_-0.5000,945.0,-20.0,25.0,right,1,-1.05,0.5,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,22.0,Ebbinghaus_1.05000_0.50000,981.0,6.0,-5.0,left,1,1.05,0.5,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,23.0,Ebbinghaus_-0.4500_0.50000,515.0,4.0,-35.0,left,1,-0.45,0.5,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,24.0,Ebbinghaus_-1.0500_-0.09684,888.0,43.0,30.0,right,1,-1.05,0.09684,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,25.0,Ebbinghaus_-0.4500_-0.09684,983.0,32.0,0.0,right,1,-0.45,0.09684,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,26.0,Ebbinghaus_1.35000_-0.09684,962.0,-2.0,16.0,left,0,1.35,0.09684,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,27.0,Ebbinghaus_-1.0500_0.09684,508.0,28.0,25.0,left,1,-1.05,0.09684,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,28.0,Ebbinghaus_-1.3500_0.50000,991.0,17.0,-26.0,left,1,-1.35,0.5,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,29.0,Ebbinghaus_1.35000_0.09684,704.0,-33.0,1.0,right,0,1.35,0.09684,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,30.0,Ebbinghaus_-0.7500_-0.3383,513.0,-40.0,18.0,right,1,-0.75,0.3383,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,31.0,Ebbinghaus_-0.7500_0.33830,906.0,-30.0,-11.0,left,1,-0.75,0.3383,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,32.0,Ebbinghaus_0.45000_-0.20566,993.0,-2.0,2.0,right,1,0.45,0.20566,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,33.0,Ebbinghaus_-1.3500_-0.5000,971.0,-27.0,30.0,right,1,-1.35,0.5,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,34.0,Ebbinghaus_-0.1500_-0.5000,631.0,-5.0,-21.0,right,1,-0.15,0.5,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,35.0,Ebbinghaus_-1.3500_0.33830,667.0,22.0,-22.0,left,1,-1.35,0.3383,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,36.0,Ebbinghaus_0.15000_-0.09684,877.0,10.0,12.0,right,1,0.15,0.09684,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,37.0,Ebbinghaus_-1.0500_0.20566,832.0,2.0,17.0,left,1,-1.05,0.20566,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,38.0,Ebbinghaus_-1.3500_-0.09684,596.0,-31.0,32.0,right,1,-1.35,0.09684,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,39.0,Ebbinghaus_1.35000_-0.20566,583.0,3.0,18.0,right,1,1.35,0.20566,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,40.0,Ebbinghaus_-0.1500_-0.3383,941.0,-18.0,0.0,right,1,-0.15,0.3383,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,41.0,Ebbinghaus_-1.0500_-0.3383,894.0,22.0,18.0,right,1,-1.05,0.3383,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,42.0,Ebbinghaus_1.05000_0.33830,727.0,12.0,0.0,left,1,1.05,0.3383,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,43.0,Ebbinghaus_0.15000_-0.3383,924.0,14.0,-1.0,right,1,0.15,0.3383,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,44.0,Ebbinghaus_0.45000_0.50000,891.0,30.0,42.0,left,1,0.45,0.5,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,45.0,Ebbinghaus_-0.1500_0.09684,823.0,9.0,16.0,left,1,-0.15,0.09684,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,46.0,Ebbinghaus_-1.3500_0.20566,994.0,-17.0,-21.0,left,1,-1.35,0.20566,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,47.0,Ebbinghaus_-1.3500_-0.3383,572.0,6.0,-5.0,right,1,-1.35,0.3383,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,48.0,Ebbinghaus_-0.4500_-0.5000,974.0,-27.0,2.0,right,1,-0.45,0.5,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,49.0,Ebbinghaus_1.05000_0.09684,790.0,35.0,2.0,left,1,1.05,0.09684,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,50.0,Ebbinghaus_-1.3500_0.09684,845.0,11.0,12.0,left,1,-1.35,0.09684,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,51.0,Ebbinghaus_0.45000_0.09684,522.0,18.0,10.0,left,1,0.45,0.09684,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,52.0,Ebbinghaus_1.05000_-0.09684,703.0,-9.0,-9.0,left,0,1.05,0.09684,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,53.0,Ebbinghaus_0.15000_-0.20566,801.0,27.0,-14.0,right,1,0.15,0.20566,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,54.0,Ebbinghaus_-0.1500_0.20566,657.0,-4.0,5.0,left,1,-0.15,0.20566,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,55.0,Ebbinghaus_0.15000_0.33830,922.0,-7.0,-23.0,left,1,0.15,0.3383,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,56.0,Ebbinghaus_0.15000_0.50000,844.0,-16.0,7.0,left,1,0.15,0.5,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,57.0,Ebbinghaus_0.45000_0.20566,733.0,7.0,5.0,left,1,0.45,0.20566,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,58.0,Ebbinghaus_-0.1500_-0.09684,561.0,-5.0,-6.0,right,1,-0.15,0.09684,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,59.0,Ebbinghaus_-0.7500_0.09684,607.0,25.0,-8.0,left,1,-0.75,0.09684,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,60.0,Ebbinghaus_-1.3500_-0.20566,541.0,-17.0,-5.0,right,1,-1.35,0.20566,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,61.0,Ebbinghaus_0.45000_0.33830,906.0,-42.0,13.0,left,1,0.45,0.3383,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,62.0,Ebbinghaus_0.75000_0.09684,641.0,6.0,-17.0,left,1,0.75,0.09684,Incongruent,1.0
sub-002,Baseline,Ebbinghaus,1,63.0,Ebbinghaus_-1.0500_0.33830,661.0,30.0,-21.0,left,1,-1.05,0.3383,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,64.0,Ebbinghaus_-0.7500_-0.20566,858.0,3.0,25.0,right,1,-0.75,0.20566,Congruent,-1.0
sub-002,Baseline,Ebbinghaus,1,65.0,Ebbinghaus_0.15000_-0.5000,824.0,8.0,-15.0,right,1,0.15,0.5,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,66.0,Ebbinghaus_-0.7500_0.50000,981.0,-6.0,29.0,left,1,-0.75,0.5,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,67.0,Ebbinghaus_-0.4500_0.09684,839.0,-2.0,28.0,left,1,-0.45,0.09684,Congruent,1.0
sub-002,Baseline,Ebbinghaus,1,68.0,Ebbinghaus_0.45000_-0.09684,984.0,3.0,1.0,left,0,0.45,0.09684,Incongruent,-1.0
sub-002,Baseline,Ebbinghaus,1,69.0,Ebbinghaus_-1.0500_-0.20566,963.0,-28.0,-17.0,right,1,-1.05,0.20566,Congruent,-1.0
